Date,AAPL,GOOGL,NFLX
2020-11-23,111.32878875732422,86.06600189208984,476.6199951171875
2020-11-24,112.61956024169922,87.8764419555664,482.8800048828125
2020-11-25,113.46051025390625,87.88790130615234,485.0
2020-11-27,114.00811767578125,89.02825927734375,491.3599853515625
2020-11-30,116.41365814208984,87.40315246582031,490.70001220703125
2020-12-01,120.00238037109375,89.44376373291016,504.5799865722656
2020-12-02,120.35440063476562,90.91890716552734,503.3800048828125
2020-12-03,120.21749877929688,90.76298522949219,497.5199890136719
2020-12-04,119.54277038574219,90.85862731933594,498.30999755859375
2020-12-07,121.00955963134766,90.52335357666016,515.780029296875
2020-12-08,121.62561798095703,90.23937225341797,512.6599731445312
2020-12-09,119.08318328857422,88.57191467285156,493.6000061035156
2020-12-10,120.5108413696289,88.06326293945312,501.0899963378906
2020-12-11,119.6992416381836,88.41947174072266,503.2200012207031
2020-12-14,119.08318328857422,87.2965316772461,522.4199829101562
2020-12-15,125.048095703125,87.73594665527344,519.780029296875
2020-12-16,124.97965240478516,87.54215240478516,524.8300170898438
2020-12-17,125.84994506835938,86.7111587524414,532.9000244140625
2020-12-18,123.8551025390625,85.99923706054688,534.4500122070312
2020-12-21,125.39033508300781,86.41473388671875,528.9099731445312
2020-12-22,128.95950317382812,85.70032501220703,527.3300170898438
2020-12-23,128.05987548828125,86.09938049316406,514.47998046875
2020-12-24,129.0475311279297,86.39480590820312,513.969970703125
2020-12-28,133.66299438476562,88.37761688232422,519.1199951171875
2020-12-29,131.88327026367188,87.57054901123047,530.8699951171875
2020-12-30,130.7587890625,86.49893188476562,524.5900268554688
2020-12-31,129.75157165527344,87.31548309326172,540.72998046875
